anio,date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2024,2024-10-24 16:00:00,,13.9,10.8,24.6,52.0,52.0,,707.9,0.0,46.0,4.3,0.434,28.0,11.5,40.0
2024,2024-10-24 17:00:00,,14.0,10.8,24.6,45.0,54.0,,707.9,0.0,46.0,4.4,0.271,27.89,10.6,45.0
2024,2024-10-24 18:00:00,,13.7,11.8,25.4,30.0,44.0,,708.1,0.0,49.0,5.9,0.077,26.77,9.1,50.0
2024,2024-10-24 19:00:00,,15.8,22.3,38.1,10.0,64.0,,708.4,0.0,57.0,5.2,0.0,24.5,8.5,31.0
2024,2024-10-24 20:00:00,,21.8,27.1,49.0,3.0,88.0,,708.8,0.0,61.0,4.0,0.0,23.54,9.2,19.0
2024,2024-10-24 21:00:00,,21.6,24.1,45.7,4.0,81.0,,709.2,0.0,61.0,3.7,0.0,23.18,8.9,20.0
2024,2024-10-24 22:00:00,,16.5,18.8,35.2,8.0,61.0,,709.5,0.0,61.0,3.5,0.0,22.82,7.9,23.0
2024,2024-10-24 23:00:00,,37.1,23.3,60.4,4.0,39.0,,709.6,0.0,65.0,3.8,0.0,21.75,4.6,91.0
2024,2024-10-25 00:00:00,,75.8,24.8,100.7,2.0,99.0,,709.5,0.0,66.0,4.2,0.0,21.37,4.1,111.0
2024,2024-10-25 01:00:00,,44.7,22.5,67.3,2.0,139.0,,709.4,0.0,71.0,5.0,0.0,20.12,4.2,104.0
2024,2024-10-25 02:00:00,,82.7,20.9,103.7,2.0,122.0,,709.2,0.0,73.0,7.8,0.0,19.25,4.5,253.0
2024,2024-10-25 03:00:00,,78.6,16.5,95.1,,106.0,,709.2,0.0,75.0,5.2,0.0,18.03,4.1,230.0
2024,2024-10-25 04:00:00,,86.6,17.1,103.8,,88.0,,709.2,0.0,76.0,4.5,0.0,17.22,7.4,243.0
2024,2024-10-25 05:00:00,,47.7,14.6,62.4,,116.0,,709.4,0.0,77.0,3.7,0.0,16.67,10.2,243.0
2024,2024-10-25 06:00:00,,78.3,17.0,95.3,3.0,59.0,,709.8,0.0,77.0,3.7,0.0,16.61,10.0,244.0
2024,2024-10-25 07:00:00,,72.7,17.7,90.4,3.0,95.0,,710.1,0.0,76.0,3.5,0.0,16.46,10.4,244.0
2024,2024-10-25 08:00:00,,67.4,17.7,85.1,3.0,95.0,,710.7,0.0,75.0,3.5,0.073,16.88,5.6,259.0
2024,2024-10-25 09:00:00,,70.9,20.8,91.7,4.0,101.0,,711.2,0.0,68.0,3.6,0.257,19.15,7.1,236.0
2024,2024-10-25 10:00:00,,58.3,25.8,84.1,8.0,119.0,,711.5,0.0,56.0,4.4,0.434,22.42,6.6,250.0
2024,2024-10-25 11:00:00,,31.3,21.5,52.9,19.0,121.0,,711.4,0.0,47.0,5.4,0.564,25.98,4.7,29.0
2024,2024-10-25 12:00:00,,25.2,19.9,45.2,26.0,87.0,,711.3,0.0,46.0,6.1,0.654,26.89,8.2,87.0
2024,2024-10-25 13:00:00,,18.8,15.0,33.8,38.0,77.0,,710.9,0.0,43.0,4.9,0.616,27.53,10.5,89.0
2024,2024-10-25 14:00:00,,15.2,17.0,32.1,56.0,67.0,,710.4,0.0,39.0,4.4,0.611,28.57,10.0,50.0
2024,2024-10-25 15:00:00,,13.8,15.3,29.0,68.0,87.0,,710.0,0.0,35.0,4.1,0.567,29.14,10.1,47.0
2024,2024-10-25 16:00:00,,14.2,14.0,28.2,67.0,71.0,,710.1,0.0,37.0,5.6,0.427,29.06,11.0,36.0
2024,2024-10-25 17:00:00,,14.1,13.2,27.3,61.0,72.0,,710.4,0.0,42.0,12.3,0.251,28.48,10.0,46.0
2024,2024-10-25 18:00:00,,13.2,18.8,31.9,45.0,91.0,,710.9,0.0,48.0,9.4,0.071,27.03,8.6,63.0
2024,2024-10-25 19:00:00,,14.1,24.9,39.0,26.0,117.0,,711.6,0.0,55.0,5.9,0.0,24.84,10.0,24.0
2024,2024-10-25 20:00:00,,15.0,26.5,41.4,9.0,95.0,,712.4,0.0,57.0,5.0,0.0,24.07,10.2,16.0
2024,2024-10-25 21:00:00,,16.1,22.4,38.5,7.0,91.0,,712.9,0.0,60.0,4.2,0.0,23.71,9.5,16.0
2024,2024-10-25 22:00:00,,17.0,20.8,37.8,7.0,61.0,,713.2,0.0,62.0,3.9,0.0,22.99,7.2,32.0
2024,2024-10-25 23:00:00,,32.0,23.0,54.9,4.0,58.0,,713.3,0.0,66.0,3.9,0.0,21.92,5.3,96.0
2024,2024-10-26 00:00:00,,37.5,24.6,62.2,3.0,104.0,,713.3,0.0,67.0,4.0,0.0,21.45,4.3,67.0
2024,2024-10-26 01:00:00,,49.6,22.4,72.1,4.0,100.0,,713.1,0.0,68.0,3.8,0.0,21.26,5.0,76.0
2024,2024-10-26 02:00:00,,28.7,21.8,50.5,3.0,79.0,,713.2,0.0,72.0,3.6,0.0,19.9,7.0,59.0
2024,2024-10-26 03:00:00,,16.7,16.6,33.3,6.0,102.0,,713.1,0.0,75.0,3.4,0.0,19.48,6.7,62.0
2024,2024-10-26 04:00:00,,21.6,18.2,39.8,3.0,44.0,,713.0,0.0,78.0,3.5,0.0,19.18,4.7,100.0
2024,2024-10-26 05:00:00,,19.5,18.2,37.7,3.0,48.0,,713.2,0.0,79.0,3.5,0.0,19.19,3.3,338.0
2024,2024-10-26 06:00:00,,21.6,18.4,40.0,2.0,53.0,,713.5,0.0,79.0,3.6,0.0,19.08,6.3,267.0
2024,2024-10-26 07:00:00,,25.6,16.9,42.4,3.0,85.0,,713.9,0.0,80.0,3.5,0.0,18.92,5.7,271.0
2024,2024-10-26 08:00:00,,27.6,19.1,46.8,4.0,88.0,,714.7,0.0,80.0,3.5,0.016,18.97,4.2,173.0
2024,2024-10-26 09:00:00,,37.1,18.7,55.9,3.0,96.0,,715.2,0.0,80.0,3.6,0.055,19.25,6.3,258.0
2024,2024-10-26 10:00:00,,29.9,17.7,47.6,5.0,112.0,,715.4,0.0,80.0,3.5,0.154,19.69,5.8,253.0
2024,2024-10-26 11:00:00,,24.6,15.6,40.2,13.0,91.0,,715.3,0.0,70.0,3.5,0.531,23.47,5.6,68.0
2024,2024-10-26 12:00:00,,21.3,17.6,38.9,23.0,85.0,,714.9,0.0,58.0,4.0,0.665,26.28,9.6,69.0
2024,2024-10-26 13:00:00,,16.5,13.5,30.0,34.0,94.0,,714.3,0.0,50.0,4.4,0.435,27.04,10.6,69.0
2024,2024-10-26 14:00:00,,15.1,11.6,26.7,36.0,68.0,,713.4,0.0,43.0,4.1,0.596,27.96,12.6,80.0
2024,2024-10-26 15:00:00,,13.2,10.8,24.0,43.0,61.0,,712.9,0.0,41.0,4.0,0.584,28.24,15.6,83.0
2024,2024-10-26 16:00:00,,12.5,10.9,23.3,44.0,72.0,,712.8,0.0,39.0,6.7,0.438,28.39,14.3,84.0
2024,2024-10-26 17:00:00,,13.4,12.5,25.8,35.0,58.0,,712.8,0.0,41.0,6.7,0.262,27.97,13.4,88.0
2024,2024-10-26 18:00:00,,13.7,16.9,30.5,23.0,57.0,,713.0,0.0,46.0,5.9,0.064,26.69,11.9,83.0
2024,2024-10-26 19:00:00,,14.9,21.4,36.3,12.0,60.0,,713.4,0.0,51.0,5.2,0.0,25.16,11.8,85.0
2024,2024-10-26 20:00:00,,15.0,21.8,36.8,8.0,68.0,,713.8,0.0,55.0,5.3,0.0,24.21,9.5,53.0
2024,2024-10-26 21:00:00,,16.3,21.5,37.7,5.0,58.0,,714.3,0.0,61.0,4.7,0.0,23.18,9.6,28.0
2024,2024-10-26 22:00:00,,15.3,17.7,32.9,8.0,69.0,,714.7,0.0,62.0,4.9,0.0,23.14,8.9,38.0
2024,2024-10-26 23:00:00,,15.5,17.1,32.5,7.0,48.0,,714.8,0.0,65.0,4.4,0.0,22.66,7.5,32.0
2024,2024-10-27 00:00:00,,17.2,17.1,34.2,5.0,48.0,,714.6,0.0,68.0,5.4,0.0,21.84,7.2,51.0
2024,2024-10-27 01:00:00,,16.6,15.4,32.0,5.0,57.0,,714.6,0.0,75.0,6.7,0.0,20.46,9.7,27.0
2024,2024-10-27 02:00:00,,14.8,10.8,25.5,9.0,36.0,,714.4,0.0,74.0,4.4,0.0,20.69,8.8,28.0
2024,2024-10-27 03:00:00,,15.4,10.1,25.5,10.0,25.0,,714.0,0.0,74.0,4.1,0.0,20.24,6.1,51.0
2024,2024-10-27 04:00:00,,18.6,13.5,32.0,7.0,21.0,,713.8,0.0,75.0,3.9,0.0,19.71,6.0,83.0
2024,2024-10-27 05:00:00,,20.3,16.9,37.2,4.0,28.0,,713.7,0.0,75.0,3.7,0.0,19.65,5.1,113.0
2024,2024-10-27 06:00:00,,28.3,14.6,42.9,3.0,36.0,,713.8,0.0,77.0,3.8,0.0,18.67,7.8,252.0
2024,2024-10-27 07:00:00,,38.5,13.8,52.3,2.0,30.0,,714.2,0.0,78.0,3.7,0.0,17.92,7.4,241.0
2024,2024-10-27 08:00:00,,53.0,13.3,66.3,3.0,41.0,,714.5,0.0,78.0,3.6,0.069,18.17,8.3,237.0
2024,2024-10-27 09:00:00,,40.4,14.8,55.2,5.0,62.0,,714.7,0.0,72.0,3.5,0.245,20.64,6.7,229.0
2024,2024-10-27 10:00:00,,29.8,15.5,45.3,12.0,66.0,,714.7,0.0,60.0,3.7,0.418,23.89,5.0,58.0
2024,2024-10-27 11:00:00,,22.5,13.7,36.2,23.0,61.0,,714.5,0.0,54.0,4.8,0.558,25.77,8.8,90.0
2024,2024-10-27 12:00:00,,19.0,10.4,29.4,34.0,52.0,,713.9,0.0,48.0,5.3,0.649,26.95,9.8,58.0
2024,2024-10-27 13:00:00,,16.1,10.2,26.3,38.0,35.0,,713.1,0.0,42.0,6.2,0.609,27.83,13.0,81.0
2024,2024-10-27 14:00:00,,12.8,9.6,22.3,43.0,39.0,,712.0,0.0,39.0,4.9,0.606,28.43,12.7,77.0
2024,2024-10-27 15:00:00,,12.8,9.1,21.8,46.0,36.0,,711.2,0.0,37.0,5.3,0.584,28.97,13.0,80.0
2024,2024-10-27 16:00:00,,12.6,9.0,21.5,44.0,35.0,,710.8,0.0,34.0,7.1,0.448,29.16,12.6,82.0
2024,2024-10-27 17:00:00,,11.7,8.8,20.4,39.0,34.0,,710.7,0.0,35.0,6.0,0.269,28.81,11.8,68.0
2024,2024-10-27 18:00:00,,11.8,10.1,21.8,31.0,38.0,,710.7,0.0,38.0,5.9,0.073,27.27,12.1,69.0
2024,2024-10-27 19:00:00,,12.2,12.2,24.3,24.0,34.0,,711.0,0.0,40.0,4.9,0.0,25.39,8.6,59.0
2024,2024-10-27 20:00:00,,12.8,17.5,30.3,16.0,42.0,,711.5,0.0,46.0,4.3,0.0,23.8,10.2,24.0
2024,2024-10-27 21:00:00,,13.2,17.9,31.1,14.0,54.0,,712.0,0.0,49.0,3.8,0.0,23.14,9.4,23.0
2024,2024-10-27 22:00:00,,13.6,17.7,31.2,14.0,50.0,,712.2,0.0,50.0,3.7,0.0,23.03,10.5,18.0
2024,2024-10-27 23:00:00,,12.9,12.3,25.1,20.0,42.0,,712.1,0.0,50.0,3.5,0.0,22.62,8.1,26.0
2024,2024-10-28 00:00:00,,12.7,11.9,24.5,20.0,31.0,,711.8,0.0,52.0,3.4,0.0,22.13,7.3,26.0
2024,2024-10-28 01:00:00,,13.0,15.9,28.8,15.0,34.0,,711.5,0.0,56.0,3.5,0.0,21.23,7.8,26.0
2024,2024-10-28 02:00:00,,13.7,14.2,27.8,14.0,40.0,,711.4,0.0,64.0,3.6,0.0,19.52,8.2,39.0
2024,2024-10-28 03:00:00,,13.9,13.9,27.7,13.0,30.0,,711.1,0.0,68.0,3.6,0.0,19.04,5.8,80.0
2024,2024-10-28 04:00:00,,15.3,18.4,33.7,5.0,40.0,,711.0,0.0,74.0,3.6,0.0,17.9,2.6,14.0
2024,2024-10-28 05:00:00,,31.5,18.7,50.2,4.0,37.0,,710.9,0.0,75.0,3.6,0.0,17.19,2.6,224.0
2024,2024-10-28 06:00:00,,51.4,16.8,68.3,2.0,54.0,,711.0,0.0,76.0,3.7,0.0,15.91,2.6,236.0
2024,2024-10-28 07:00:00,,72.5,15.1,87.7,2.0,77.0,,711.2,0.0,76.0,3.8,0.0,15.48,3.2,238.0
2024,2024-10-28 08:00:00,,83.3,16.1,99.5,3.0,119.0,,711.5,0.0,75.0,3.6,0.069,15.87,3.7,248.0
2024,2024-10-28 09:00:00,,72.3,19.3,91.7,5.0,132.0,,711.6,0.0,69.0,3.5,0.244,18.7,2.6,238.0
2024,2024-10-28 10:00:00,,32.2,16.7,48.9,13.0,142.0,,711.6,0.0,66.0,4.4,0.419,21.39,2.6,32.0
2024,2024-10-28 11:00:00,,26.5,17.2,43.8,19.0,113.0,,711.4,0.0,58.0,8.1,0.554,23.84,5.3,64.0
2024,2024-10-28 12:00:00,,21.2,15.7,36.9,30.0,124.0,,710.9,0.0,45.0,6.9,0.633,25.84,9.5,77.0
2024,2024-10-28 13:00:00,,18.2,19.3,37.4,42.0,72.0,,710.2,0.0,43.0,6.6,0.596,26.46,11.0,72.0
2024,2024-10-28 14:00:00,,15.0,15.6,30.5,48.0,65.0,,709.3,0.0,41.0,5.8,0.588,27.13,10.2,52.0
2024,2024-10-28 15:00:00,,12.5,12.7,25.1,55.0,59.0,,708.5,0.0,39.0,5.6,0.555,27.81,10.6,50.0
2024,2024-10-28 16:00:00,,12.0,11.0,23.0,44.0,53.0,,708.2,0.0,39.0,6.1,0.428,28.21,11.3,60.0
2024,2024-10-28 17:00:00,,10.4,9.6,20.0,32.0,81.0,,708.0,0.0,41.0,7.6,0.26,27.99,11.6,55.0
2024,2024-10-28 18:00:00,,10.1,11.3,21.3,26.0,62.0,,708.0,0.0,43.0,8.7,0.077,26.95,10.5,60.0
2024,2024-10-28 19:00:00,,10.3,15.8,26.1,17.0,46.0,,708.2,0.0,48.0,5.2,0.0,25.22,9.7,54.0
2024,2024-10-28 20:00:00,,12.6,22.2,34.8,6.0,54.0,,708.6,0.0,61.0,5.6,0.0,23.81,11.1,21.0
2024,2024-10-28 21:00:00,,12.5,18.2,30.6,9.0,63.0,,708.9,0.0,64.0,4.4,0.0,23.38,12.8,13.0
2024,2024-10-28 22:00:00,,12.1,16.9,29.0,10.0,45.0,,708.9,0.0,64.0,3.9,0.0,23.08,12.1,14.0
2024,2024-10-28 23:00:00,,11.7,15.3,26.9,13.0,34.0,,708.7,0.0,60.0,3.7,0.0,23.19,11.0,15.0
2024,2024-10-29 00:00:00,,12.0,16.3,28.2,10.0,33.0,,708.4,0.0,64.0,3.8,0.0,21.92,9.4,36.0
2024,2024-10-29 01:00:00,,11.9,15.4,27.3,9.0,38.0,,708.3,0.0,69.0,3.7,0.0,20.75,7.0,41.0
2024,2024-10-29 02:00:00,,12.4,14.5,26.9,8.0,34.0,,708.1,0.0,74.0,3.7,0.0,19.82,3.6,75.0
2024,2024-10-29 03:00:00,,12.0,13.6,25.5,5.0,33.0,,707.8,0.0,77.0,3.7,0.0,18.91,2.8,52.0
2024,2024-10-29 04:00:00,,11.8,12.2,23.9,6.0,37.0,,707.5,0.0,79.0,3.5,0.0,18.51,2.6,42.0
2024,2024-10-29 05:00:00,,14.3,12.7,27.0,4.0,28.0,,707.2,0.0,80.0,3.5,0.0,18.21,2.6,72.0
2024,2024-10-29 06:00:00,,12.3,10.6,22.8,8.0,32.0,,707.2,0.0,78.0,3.4,0.0,18.87,3.7,44.0
2024,2024-10-29 07:00:00,,12.5,12.4,24.8,7.0,31.0,,707.4,0.0,77.0,3.3,0.0,19.12,3.0,26.0
2024,2024-10-29 08:00:00,,13.4,12.2,25.6,8.0,40.0,,707.8,0.0,77.0,3.3,0.026,19.18,3.5,20.0
2024,2024-10-29 09:00:00,,13.6,10.0,23.5,13.0,39.0,,708.2,0.0,72.0,3.2,0.122,20.09,3.6,6.0
2024,2024-10-29 10:00:00,,14.6,11.5,26.0,14.0,31.0,,708.4,0.0,68.0,3.3,0.184,20.82,4.2,23.0
2024,2024-10-29 11:00:00,,18.1,15.3,33.4,16.0,46.0,,708.3,0.0,62.0,3.6,0.412,22.66,6.1,60.0
2024,2024-10-29 12:00:00,,16.2,17.2,33.4,27.0,77.0,,707.8,0.0,55.0,3.8,0.624,24.72,8.0,76.0
2024,2024-10-29 13:00:00,,13.2,19.3,32.5,43.0,75.0,,707.0,0.0,51.0,4.1,0.595,25.72,9.2,67.0
2024,2024-10-29 14:00:00,,11.5,17.8,29.2,49.0,82.0,,706.3,0.0,50.0,4.5,0.57,26.3,10.6,47.0
2024,2024-10-29 15:00:00,,9.9,12.1,22.0,46.0,103.0,,705.8,0.0,47.0,4.5,0.544,27.1,11.7,45.0
2024,2024-10-29 16:00:00,,9.9,10.1,20.0,37.0,58.0,,705.4,0.0,44.0,4.2,0.416,28.13,11.1,53.0
2024,2024-10-29 17:00:00,,10.0,9.8,19.7,30.0,62.0,,705.4,0.0,43.0,4.2,0.247,28.13,11.7,66.0
2024,2024-10-29 18:00:00,,10.0,11.8,21.7,24.0,50.0,,705.4,0.0,48.0,3.8,0.066,26.96,10.4,55.0
2024,2024-10-29 19:00:00,,9.9,15.1,24.9,17.0,71.0,,705.7,0.0,54.0,4.4,0.0,25.36,9.1,42.0
2024,2024-10-29 20:00:00,,10.6,17.6,28.1,12.0,76.0,,706.2,0.0,58.0,4.4,0.0,24.58,9.9,30.0
2024,2024-10-29 21:00:00,,11.3,16.2,27.4,12.0,51.0,,706.6,0.0,60.0,3.8,0.0,24.31,12.8,20.0
2024,2024-10-29 22:00:00,,11.3,15.8,27.0,10.0,54.0,,707.0,0.0,61.0,3.9,0.0,23.72,11.6,19.0
2024,2024-10-29 23:00:00,,11.7,15.0,26.7,10.0,42.0,,707.2,0.0,67.0,3.8,0.0,22.83,13.3,16.0
2024,2024-10-30 00:00:00,,11.5,14.6,26.0,9.0,37.0,,707.2,0.0,70.0,3.5,0.0,22.35,12.2,27.0
2024,2024-10-30 01:00:00,,11.2,13.6,24.7,8.0,43.0,,706.9,0.0,75.0,3.4,0.0,21.85,9.2,33.0
2024,2024-10-30 02:00:00,,11.3,13.8,25.1,7.0,31.0,,706.8,0.0,76.0,3.5,0.0,21.61,4.1,37.0
2024,2024-10-30 03:00:00,,11.6,14.6,26.1,6.0,25.0,,706.5,0.0,77.0,3.5,0.0,21.5,2.6,43.0
2024,2024-10-30 04:00:00,,12.2,14.8,26.9,5.0,32.0,,706.4,0.0,77.0,3.5,0.0,21.21,2.6,17.0
2024,2024-10-30 05:00:00,,12.0,13.7,25.6,5.0,24.0,,706.3,0.0,78.0,3.4,0.0,20.78,2.6,16.0
2024,2024-10-30 06:00:00,,12.7,13.8,26.4,5.0,22.0,,706.5,0.0,78.0,3.3,0.0,20.6,,15.0
2024,2024-10-30 07:00:00,,14.5,15.1,29.6,4.0,28.0,,706.7,0.0,78.0,3.3,0.0,20.66,,24.0
2024,2024-10-30 08:00:00,,16.5,15.2,31.6,4.0,38.0,,707.1,0.0,78.0,3.3,0.016,20.84,,6.0
2024,2024-10-30 09:00:00,,17.7,14.3,31.9,6.0,63.0,,707.8,0.0,76.0,3.2,0.074,21.24,,3.0
2024,2024-10-30 10:00:00,,18.3,12.3,30.5,10.0,66.0,,708.2,0.0,68.0,3.3,0.269,22.38,,283.0
2024,2024-10-30 11:00:00,,18.0,13.1,31.1,15.0,64.0,,708.1,0.0,58.0,3.2,0.504,25.55,,98.0
2024,2024-10-30 12:00:00,,17.1,16.2,33.3,22.0,70.0,,707.8,0.0,56.0,3.7,0.589,26.56,6.2,71.0
2024,2024-10-30 13:00:00,,14.5,16.5,31.0,30.0,110.0,,707.2,0.0,52.0,5.3,0.561,27.79,9.3,67.0
2024,2024-10-30 14:00:00,,11.9,17.8,29.7,45.0,106.0,,706.5,0.0,49.0,5.2,0.459,28.33,9.2,45.0
2024,2024-10-30 15:00:00,,10.4,19.1,29.6,56.0,118.0,,706.1,0.0,46.0,4.7,0.502,29.42,8.2,57.0
2024,2024-10-30 16:00:00,,9.0,16.4,25.3,57.0,116.0,,706.0,0.0,46.0,5.6,0.203,28.72,8.0,41.0
2024,2024-10-30 17:00:00,,8.9,20.0,28.9,48.0,117.0,,706.1,0.0,48.0,11.2,0.082,28.08,8.6,38.0
2024,2024-10-30 18:00:00,,8.9,25.6,34.5,45.0,118.0,,706.3,0.0,53.0,8.0,0.055,27.38,11.0,31.0
2024,2024-10-30 19:00:00,,9.2,35.2,44.5,23.0,135.0,,706.6,0.0,59.0,7.0,0.0,25.29,8.8,24.0
2024,2024-10-30 20:00:00,,9.6,32.0,41.6,25.0,119.0,,707.0,0.0,60.0,6.6,0.0,24.65,7.4,43.0
2024,2024-10-30 21:00:00,,9.7,23.6,33.3,29.0,117.0,,707.2,0.0,58.0,5.7,0.0,25.23,9.0,27.0
2024,2024-10-30 22:00:00,,11.9,20.6,32.6,19.0,65.0,,707.5,0.0,62.0,5.0,0.0,24.58,7.1,45.0
2024,2024-10-30 23:00:00,,26.2,24.8,51.0,12.0,66.0,,707.7,0.0,65.0,5.0,0.0,23.99,3.9,71.0
2024,2024-10-31 00:00:00,,40.3,35.8,76.0,2.0,94.0,,707.6,0.0,68.0,4.5,0.0,23.26,2.6,114.0
2024,2024-10-31 01:00:00,,24.8,26.4,51.2,3.0,131.0,,707.5,0.0,72.0,3.9,0.0,22.34,2.6,33.0
2024,2024-10-31 02:00:00,,16.4,24.2,40.5,5.0,82.0,,707.4,0.0,75.0,3.6,0.0,21.9,2.6,55.0
2024,2024-10-31 03:00:00,,33.9,23.5,57.5,2.0,61.0,,707.4,0.0,76.0,3.7,0.0,21.29,,66.0
2024,2024-10-31 04:00:00,,19.3,20.4,39.7,2.0,82.0,,707.2,0.0,78.0,3.5,0.0,21.07,,331.0
2024,2024-10-31 05:00:00,,35.0,18.9,54.0,2.0,68.0,,707.2,0.0,80.0,3.6,0.0,20.47,,233.0
2024,2024-10-31 06:00:00,,70.7,20.3,91.0,,109.0,,707.4,0.0,80.0,3.9,0.0,20.3,,246.0
2024,2024-10-31 07:00:00,,56.8,20.2,77.0,,151.0,,707.8,0.0,79.0,3.8,0.0,20.3,,240.0
2024,2024-10-31 08:00:00,,50.8,21.9,72.8,3.0,134.0,,708.1,0.0,79.0,3.7,0.034,20.45,,269.0
2024,2024-10-31 09:00:00,,32.9,18.7,51.7,5.0,138.0,,708.6,0.0,80.0,3.5,0.089,20.44,3.5,269.0
2024,2024-10-31 10:00:00,,35.8,20.8,56.7,7.0,75.0,,709.0,0.0,74.0,3.5,0.275,22.28,2.6,223.0
2024,2024-10-31 11:00:00,,18.6,13.4,32.0,20.0,102.0,,708.9,0.0,61.0,3.4,0.528,26.11,2.6,64.0
2024,2024-10-31 12:00:00,,16.5,16.0,32.5,27.0,75.0,,708.5,0.0,58.0,3.8,0.594,27.36,2.7,75.0
2024,2024-10-31 13:00:00,,14.3,15.3,29.5,32.0,100.0,,707.9,0.0,54.0,4.8,0.569,28.33,8.9,66.0
2024,2024-10-31 14:00:00,,11.5,12.9,24.3,40.0,77.0,,707.2,0.0,50.0,4.8,0.547,29.38,10.7,56.0
2024,2024-10-31 15:00:00,,10.4,12.8,23.1,43.0,81.0,,706.7,0.0,48.0,4.4,0.529,29.92,11.7,75.0
2024,2024-10-31 16:00:00,,9.3,10.3,19.5,43.0,101.0,,706.6,0.0,46.0,4.3,0.38,29.9,11.3,67.0
2024,2024-10-31 17:00:00,,10.2,17.1,27.2,32.0,79.0,,706.6,0.0,48.0,4.6,0.219,29.06,14.1,89.0
2024,2024-10-31 18:00:00,,9.5,19.8,29.3,31.0,68.0,,706.8,0.0,51.0,4.1,0.047,27.58,13.4,85.0
2024,2024-10-31 19:00:00,,8.6,20.0,28.6,32.0,82.0,,707.2,0.0,56.0,5.7,0.0,26.58,11.8,69.0
2024,2024-10-31 20:00:00,,9.1,16.4,25.5,14.0,87.0,,707.8,0.0,62.0,4.6,0.0,25.61,7.4,51.0
2024,2024-10-31 21:00:00,,16.1,24.7,40.8,4.0,74.0,,708.2,0.0,65.0,4.3,0.0,24.8,6.8,22.0
2024,2024-10-31 22:00:00,,11.4,20.2,31.5,8.0,75.0,,708.3,0.0,65.0,3.9,0.0,24.67,5.4,36.0
2024,2024-10-31 23:00:00,,11.0,16.9,27.9,10.0,59.0,,708.4,0.0,66.0,3.7,0.0,24.25,6.5,33.0
2024,2024-11-01 00:00:00,,,,,,52.0,,,,,,,,,
2024,2024-11-01 01:00:00,,15.4,21.4,36.8,3.0,69.0,,708.1,0.0,72.0,3.4,0.0,23.1,10.7,22.0
2024,2024-11-01 02:00:00,,12.0,15.9,27.9,5.0,57.0,,707.8,0.0,76.0,3.3,0.0,22.52,10.6,19.0
2024,2024-11-01 03:00:00,,11.6,15.2,26.7,6.0,42.0,,707.8,0.0,77.0,3.2,0.0,22.27,8.6,25.0
2024,2024-11-01 04:00:00,,11.3,11.3,22.5,8.0,46.0,,707.6,0.0,77.0,3.2,0.0,22.54,10.3,19.0
2024,2024-11-01 05:00:00,,10.7,9.0,19.6,10.0,32.0,,707.6,0.0,76.0,3.2,0.0,22.85,9.5,27.0
2024,2024-11-01 06:00:00,,11.1,11.8,22.9,6.0,35.0,,707.8,0.0,77.0,3.2,0.0,22.62,10.0,39.0
2024,2024-11-01 07:00:00,,11.4,11.0,22.3,7.0,48.0,,708.1,0.0,79.0,3.1,0.0,22.21,11.2,28.0
2024,2024-11-01 08:00:00,,12.5,11.8,24.3,7.0,36.0,,708.5,0.0,79.0,3.1,0.023,22.21,9.9,31.0
2024,2024-11-01 09:00:00,,13.9,11.7,25.5,8.0,45.0,,709.0,0.0,78.0,3.1,0.074,22.76,11.4,23.0
2024,2024-11-01 10:00:00,,14.2,12.1,26.2,10.0,58.0,,709.3,0.0,75.0,3.1,0.122,23.51,11.6,35.0
2024,2024-11-01 11:00:00,,14.2,13.1,27.2,12.0,54.0,,709.4,0.0,71.0,3.1,0.187,24.5,9.7,50.0
2024,2024-11-01 12:00:00,,13.2,10.8,24.0,18.0,60.0,,709.1,0.0,65.0,3.1,0.413,26.16,10.4,54.0
2024,2024-11-01 13:00:00,,11.0,9.5,20.4,26.0,61.0,,708.4,0.0,61.0,3.5,0.294,26.36,11.3,38.0
2024,2024-11-01 14:00:00,,10.0,9.3,19.3,29.0,51.0,,707.4,0.0,57.0,3.6,0.269,27.16,12.4,49.0
2024,2024-11-01 15:00:00,,10.1,10.2,20.3,28.0,57.0,,706.7,0.0,54.0,3.5,0.328,27.82,14.0,75.0
2024,2024-11-01 16:00:00,,9.9,9.8,19.7,27.0,66.0,,706.5,0.0,54.0,3.4,0.307,28.15,13.3,71.0
2024,2024-11-01 17:00:00,,9.9,11.0,20.8,22.0,56.0,,706.5,0.0,57.0,3.3,0.19,27.71,13.1,65.0
2024,2024-11-01 18:00:00,,10.3,14.3,24.5,15.0,71.0,,706.5,0.0,59.0,3.4,0.049,26.87,14.6,76.0
2024,2024-11-01 19:00:00,,9.7,14.4,24.1,12.0,61.0,,706.8,0.0,61.0,3.4,0.0,26.16,12.1,63.0
2024,2024-11-01 20:00:00,,10.8,15.3,26.1,8.0,49.0,,707.2,0.0,66.0,3.4,0.0,25.36,12.9,28.0
2024,2024-11-01 21:00:00,,12.9,14.8,27.6,7.0,63.0,,707.6,0.0,68.0,3.3,0.0,24.75,13.0,28.0
2024,2024-11-01 22:00:00,,11.9,15.3,27.1,9.0,43.0,,707.9,0.0,65.0,6.5,0.0,24.48,11.0,49.0
2024,2024-11-01 23:00:00,,11.2,15.1,26.3,6.0,61.0,,708.0,0.0,71.0,8.2,0.0,23.63,13.8,31.0
