anio,date,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR,WDR_E,WDR_N,WDR_NE,WDR_NO,WDR_O,WDR_S,WDR_SE,WDR_SO
2021,2021-05-01 08:00:00,7.703,6.9,10.2,16.6,23.4,13.0,,729.0,0.0,82.0,,0.045,19.3,10.6,295.0,0,0,0,1,0,0,0,0
2021,2021-05-01 09:00:00,,8.3,10.1,17.9,23.9,8.0,,729.0,0.0,76.0,3.0,0.268,21.1,9.7,312.0,0,0,0,1,0,0,0,0
2021,2021-05-01 10:00:00,,7.6,7.4,14.5,32.1,10.0,,729.0,0.0,61.0,3.1,0.624,24.2,11.8,315.0,0,0,0,1,0,0,0,0
2021,2021-05-01 11:00:00,,6.2,6.3,11.9,39.8,21.0,,728.0,0.0,52.0,3.1,0.79,25.6,14.9,319.0,0,0,0,1,0,0,0,0
2021,2021-05-01 12:00:00,,6.1,6.4,11.9,42.4,16.0,,728.0,0.0,46.0,,0.788,26.8,15.0,333.0,0,0,0,1,0,0,0,0
2021,2021-05-01 13:00:00,,5.5,5.1,10.1,44.7,24.0,,727.0,0.0,39.0,,0.748,28.5,9.1,317.0,0,0,0,1,0,0,0,0
2021,2021-05-01 14:00:00,,5.1,5.3,9.9,45.7,17.0,,726.0,0.0,43.0,3.0,0.439,28.7,11.5,98.0,1,0,0,0,0,0,0,0
2021,2021-05-01 15:00:00,,5.4,5.2,10.0,45.6,8.0,,726.0,0.0,49.0,3.0,0.754,28.3,17.0,109.0,1,0,0,0,0,0,0,0
2021,2021-05-01 16:00:00,,5.3,5.3,10.0,48.1,8.0,,725.0,0.0,48.0,2.9,0.613,28.5,14.8,108.0,1,0,0,0,0,0,0,0
2021,2021-05-01 17:00:00,,5.0,5.3,9.7,50.5,8.0,,725.0,0.0,47.0,2.9,0.442,28.3,13.5,123.0,0,0,0,0,0,0,1,0
2021,2021-05-01 18:00:00,,5.5,5.6,10.5,51.2,10.0,,725.0,0.0,46.0,,0.237,28.1,12.4,110.0,1,0,0,0,0,0,0,0
2021,2021-05-01 19:00:00,,4.9,5.1,9.4,51.0,10.0,,725.0,0.0,49.0,2.8,0.055,27.0,9.7,118.0,0,0,0,0,0,0,1,0
2021,2021-05-01 20:00:00,,5.3,6.3,11.0,44.6,9.0,,726.0,0.0,50.0,2.8,0.001,26.0,9.4,107.0,1,0,0,0,0,0,0,0
2021,2021-05-01 21:00:00,,5.5,5.5,10.4,41.3,9.0,,726.0,0.0,55.0,,0.0,24.2,7.0,114.0,0,0,0,0,0,0,1,0
2021,2021-05-01 22:00:00,,5.4,7.8,12.7,34.2,13.0,,727.0,0.0,60.0,,0.0,23.2,3.2,120.0,0,0,0,0,0,0,1,0
2021,2021-05-01 23:00:00,,5.8,8.2,13.4,30.2,13.0,,727.0,0.0,65.0,,0.0,22.1,2.6,155.0,0,0,0,0,0,0,1,0
2021,2021-05-02 00:00:00,,6.0,8.8,14.2,26.6,8.0,,726.0,0.0,69.0,,0.0,21.1,1.3,134.0,0,0,0,0,0,0,1,0
2021,2021-05-02 01:00:00,12.926,6.5,11.8,17.8,19.8,10.0,,726.0,0.0,70.0,,0.0,20.7,1.2,107.0,1,0,0,0,0,0,0,0
2021,2021-05-02 02:00:00,,8.3,17.1,24.9,11.9,6.0,,726.0,0.0,73.0,3.0,0.0,20.7,1.4,79.0,1,0,0,0,0,0,0,0
2021,2021-05-02 03:00:00,,6.5,14.3,20.4,14.0,10.0,,725.0,0.0,78.0,3.0,0.0,19.8,1.5,86.0,1,0,0,0,0,0,0,0
2021,2021-05-02 04:00:00,,6.7,8.6,14.8,15.5,8.0,,725.0,0.0,79.0,,0.0,19.2,1.0,25.0,0,0,1,0,0,0,0,0
2021,2021-05-02 05:00:00,,7.0,8.8,15.4,8.7,6.0,,725.0,0.0,84.0,,0.0,18.2,1.0,289.0,0,0,0,0,1,0,0,0
2021,2021-05-02 06:00:00,,10.3,13.3,23.1,5.2,5.0,,725.0,0.0,86.0,3.1,0.0,17.5,1.0,274.0,0,0,0,0,1,0,0,0
2021,2021-05-02 07:00:00,,16.0,13.3,28.9,6.9,15.0,,725.0,0.0,84.0,3.2,0.051,18.6,,285.0,0,0,0,0,1,0,0,0
2021,2021-05-02 08:00:00,,12.8,13.2,25.6,20.3,17.0,,725.0,0.0,70.0,3.2,0.238,22.6,4.3,328.0,0,0,0,1,0,0,0,0
2021,2021-05-02 09:00:00,,9.2,10.9,19.5,32.1,15.0,,725.0,0.0,61.0,3.1,0.452,24.8,3.5,316.0,0,0,0,1,0,0,0,0
2021,2021-05-02 10:00:00,,8.3,11.1,18.8,43.2,17.0,,725.0,0.0,50.0,3.7,0.656,27.5,1.1,118.0,0,0,0,0,0,0,1,0
2021,2021-05-02 11:00:00,,6.7,9.0,15.2,56.1,17.0,,724.0,0.0,40.0,4.1,0.821,29.7,3.3,134.0,0,0,0,0,0,0,1,0
2021,2021-05-02 12:00:00,,6.0,8.1,13.5,66.6,22.0,,723.0,0.0,37.0,4.0,0.924,30.8,8.3,127.0,0,0,0,0,0,0,1,0
2021,2021-05-02 13:00:00,,5.7,8.6,13.7,76.8,16.0,,722.0,0.0,29.0,4.0,0.966,33.2,7.0,108.0,1,0,0,0,0,0,0,0
2021,2021-05-02 14:00:00,,5.3,8.2,13.0,84.6,18.0,,721.0,0.0,21.0,,0.962,35.6,6.8,68.0,1,0,0,0,0,0,0,0
2021,2021-05-02 15:00:00,,5.2,6.2,10.8,77.8,18.0,,720.0,0.0,13.0,3.5,0.888,38.1,7.6,138.0,0,0,0,0,0,0,1,0
2021,2021-05-02 16:00:00,,5.2,5.3,9.9,73.5,15.0,,719.0,0.0,9.0,3.2,0.744,39.3,6.2,284.0,0,0,0,0,1,0,0,0
2021,2021-05-02 17:00:00,,5.0,8.5,12.9,86.9,17.0,,719.0,0.0,13.0,5.2,0.542,38.3,11.9,142.0,0,0,0,0,0,0,1,0
2021,2021-05-02 18:00:00,,4.7,6.9,11.1,88.5,25.0,,718.0,0.0,16.0,6.4,0.309,37.4,11.9,165.0,0,0,0,0,0,1,0,0
2021,2021-05-02 19:00:00,,4.2,8.9,12.5,79.2,26.0,,719.0,0.0,18.0,4.6,0.104,35.9,9.6,133.0,0,0,0,0,0,0,1,0
2021,2021-05-02 20:00:00,,3.5,8.3,11.3,64.6,31.0,,719.0,0.0,26.0,4.1,0.002,33.1,9.4,111.0,1,0,0,0,0,0,0,0
2021,2021-05-02 21:00:00,,3.6,8.3,11.4,57.3,28.0,,720.0,0.0,30.0,3.3,0.0,30.9,9.5,108.0,1,0,0,0,0,0,0,0
2021,2021-05-02 22:00:00,,3.9,7.9,11.3,51.9,23.0,,720.0,0.0,32.0,3.2,0.0,29.1,10.4,105.0,1,0,0,0,0,0,0,0
2021,2021-05-02 23:00:00,,4.1,7.9,11.5,42.4,11.0,,721.0,0.0,42.0,3.0,0.0,28.2,10.2,96.0,1,0,0,0,0,0,0,0
2021,2021-05-03 00:00:00,,4.4,6.6,10.5,34.9,17.0,,721.0,0.0,58.0,3.0,0.0,26.3,4.4,117.0,0,0,0,0,0,0,1,0
2021,2021-05-03 01:00:00,12.926,4.7,7.2,11.4,32.4,19.0,,720.0,0.0,61.0,,0.0,26.0,6.8,96.0,1,0,0,0,0,0,0,0
2021,2021-05-03 02:00:00,,5.0,7.9,12.3,30.5,21.0,,720.0,0.0,64.0,,0.0,25.1,2.5,98.0,1,0,0,0,0,0,0,0
2021,2021-05-03 03:00:00,,5.4,7.1,12.0,26.4,21.0,,719.0,0.0,68.0,3.1,0.0,23.9,3.3,99.0,1,0,0,0,0,0,0,0
2021,2021-05-03 04:00:00,,6.0,6.7,12.2,26.5,20.0,,719.0,0.0,73.0,3.1,0.0,23.2,3.8,107.0,1,0,0,0,0,0,0,0
2021,2021-05-03 05:00:00,,6.1,7.5,13.1,18.5,24.0,,719.0,0.0,79.0,,0.0,22.0,1.5,164.0,0,0,0,0,0,1,0,0
2021,2021-05-03 06:00:00,,13.1,10.3,22.8,10.1,26.0,,719.0,0.0,84.0,3.2,0.0,20.8,1.0,289.0,0,0,0,0,1,0,0,0
2021,2021-05-03 07:00:00,,25.8,16.5,41.7,5.4,28.0,,720.0,0.0,84.0,3.4,0.044,21.1,1.8,289.0,0,0,0,0,1,0,0,0
2021,2021-05-03 08:00:00,,19.7,17.4,36.6,14.0,47.0,,720.0,0.0,71.0,3.3,0.226,24.6,4.8,315.0,0,0,0,1,0,0,0,0
2021,2021-05-03 09:00:00,,8.3,8.9,16.7,30.6,51.0,,720.0,0.0,62.0,3.2,0.452,27.5,9.8,321.0,0,0,0,1,0,0,0,0
2021,2021-05-03 10:00:00,,7.5,9.6,16.7,44.1,35.0,,719.0,0.0,41.0,4.6,0.658,31.9,7.7,313.0,0,0,0,1,0,0,0,0
2021,2021-05-03 11:00:00,,6.8,7.7,14.0,57.4,46.0,,719.0,0.0,16.0,4.9,0.795,37.1,12.5,315.0,0,0,0,1,0,0,0,0
2021,2021-05-03 12:00:00,,6.3,6.5,12.3,62.3,41.0,,719.0,0.0,6.0,3.6,0.936,39.8,17.0,304.0,0,0,0,1,0,0,0,0
2021,2021-05-03 13:00:00,,5.7,6.0,11.2,63.0,50.0,,718.0,0.0,5.0,3.2,0.981,40.8,13.1,317.0,0,0,0,1,0,0,0,0
2021,2021-05-03 14:00:00,,5.0,5.5,10.0,64.1,40.0,,718.0,0.0,4.0,3.1,0.926,41.6,9.9,319.0,0,0,0,1,0,0,0,0
2021,2021-05-03 15:00:00,,4.6,5.1,9.2,68.8,27.0,,717.0,0.0,4.0,3.1,0.835,42.2,7.8,269.0,0,0,0,0,1,0,0,0
2021,2021-05-03 16:00:00,,4.3,5.8,9.6,75.8,32.0,,717.0,0.0,3.0,,0.73,42.7,6.4,283.0,0,0,0,0,1,0,0,0
2021,2021-05-03 17:00:00,,4.1,6.6,10.2,84.6,34.0,,716.0,0.0,3.0,,0.511,42.4,7.1,154.0,0,0,0,0,0,0,1,0
2021,2021-05-03 18:00:00,,4.1,9.1,12.7,80.7,32.0,,716.0,0.0,4.0,3.2,0.312,41.8,7.2,144.0,0,0,0,0,0,0,1,0
2021,2021-05-03 19:00:00,,3.5,8.5,11.5,63.1,39.0,,716.0,0.0,15.0,3.4,0.098,39.4,9.8,108.0,1,0,0,0,0,0,0,0
2021,2021-05-03 20:00:00,,3.4,10.5,13.4,57.3,38.0,,717.0,0.0,20.0,3.3,0.003,36.2,4.2,107.0,1,0,0,0,0,0,0,0
2021,2021-05-03 21:00:00,,3.7,8.4,11.6,53.5,42.0,,718.0,0.0,27.0,3.2,0.0,33.9,11.2,110.0,1,0,0,0,0,0,0,0
2021,2021-05-03 22:00:00,,3.4,9.5,12.4,42.0,33.0,,719.0,0.0,36.0,3.2,0.0,31.5,5.8,201.0,0,0,0,0,0,1,0,0
2021,2021-05-03 23:00:00,,3.9,8.4,11.8,40.4,29.0,,719.0,0.0,43.0,3.1,0.0,30.6,4.6,135.0,0,0,0,0,0,0,1,0
2021,2021-05-04 00:00:00,,5.1,19.4,24.0,25.5,36.0,,720.0,0.0,45.0,3.6,0.0,29.9,2.1,48.0,0,0,1,0,0,0,0,0
2021,2021-05-04 01:00:00,12.926,5.2,13.5,18.2,24.2,57.0,,720.0,0.0,54.0,3.5,0.0,28.0,2.8,108.0,1,0,0,0,0,0,0,0
2021,2021-05-04 02:00:00,,5.6,8.9,14.0,23.6,43.0,,719.0,0.0,65.0,3.2,0.0,25.9,1.9,227.0,0,0,0,0,0,0,0,1
2021,2021-05-04 03:00:00,,5.7,6.5,11.6,25.6,34.0,,720.0,0.0,71.0,3.2,0.0,24.7,1.2,282.0,0,0,0,0,1,0,0,0
2021,2021-05-04 04:00:00,,7.2,15.8,22.5,12.0,27.0,,720.0,0.0,71.0,,0.0,24.6,2.1,317.0,0,0,0,1,0,0,0,0
2021,2021-05-04 05:00:00,,9.8,20.1,29.4,6.0,48.0,,720.0,0.0,74.0,,0.0,23.6,3.1,299.0,0,0,0,1,0,0,0,0
2021,2021-05-04 06:00:00,,22.0,24.5,45.8,4.4,47.0,,721.0,0.0,69.0,3.6,0.0,23.9,3.9,296.0,0,0,0,1,0,0,0,0
2021,2021-05-04 07:00:00,,8.8,13.8,22.1,26.7,51.0,,722.0,0.0,44.0,3.8,0.044,26.6,19.4,323.0,0,0,0,1,0,0,0,0
2021,2021-05-04 08:00:00,,7.3,6.6,13.4,25.7,58.0,,723.0,0.0,68.0,3.2,0.211,26.2,28.3,343.0,0,1,0,0,0,0,0,0
2021,2021-05-04 09:00:00,,6.4,6.9,12.8,30.8,34.0,,724.0,0.0,58.0,3.1,0.415,28.1,25.6,336.0,0,0,0,1,0,0,0,0
2021,2021-05-04 10:00:00,,6.1,6.3,11.8,34.6,40.0,,725.0,0.0,53.0,3.1,0.615,28.2,28.0,341.0,0,1,0,0,0,0,0,0
2021,2021-05-04 11:00:00,,5.4,6.0,10.8,37.9,45.0,,726.0,0.0,48.0,,0.779,28.7,25.5,344.0,0,1,0,0,0,0,0,0
2021,2021-05-04 12:00:00,,5.0,6.1,10.6,41.5,43.0,,726.0,0.0,42.0,3.0,0.886,29.6,25.7,345.0,0,1,0,0,0,0,0,0
2021,2021-05-04 13:00:00,,4.9,5.9,10.2,44.0,35.0,,726.0,0.0,38.0,3.0,0.922,31.0,22.5,344.0,0,1,0,0,0,0,0,0
2021,2021-05-04 14:00:00,,4.7,5.8,10.0,44.7,40.0,,726.0,0.0,36.0,,0.884,31.5,21.0,351.0,0,1,0,0,0,0,0,0
2021,2021-05-04 15:00:00,,4.7,5.9,10.0,45.7,41.0,,726.0,0.0,34.0,,0.803,32.2,20.5,346.0,0,1,0,0,0,0,0,0
2021,2021-05-04 16:00:00,,4.2,5.8,9.5,46.7,43.0,,726.0,0.0,35.0,2.8,0.233,31.2,16.0,355.0,0,1,0,0,0,0,0,0
2021,2021-05-04 17:00:00,,4.4,6.5,10.4,47.8,43.0,,726.0,0.0,37.0,2.9,0.149,30.4,15.3,357.0,0,1,0,0,0,0,0,0
2021,2021-05-04 18:00:00,,4.1,6.6,10.2,48.1,38.0,,726.0,0.0,38.0,3.1,0.1,29.8,15.1,350.0,0,1,0,0,0,0,0,0
2021,2021-05-04 19:00:00,,4.2,5.9,9.6,48.7,33.0,,727.0,0.0,38.0,3.0,0.025,29.5,12.7,353.0,0,1,0,0,0,0,0,0
2021,2021-05-04 20:00:00,,4.2,5.9,9.7,47.6,24.0,,727.0,0.0,38.0,2.8,0.001,29.3,8.6,357.0,0,1,0,0,0,0,0,0
2021,2021-05-04 21:00:00,,4.1,6.7,10.3,44.4,21.0,,728.0,0.0,40.0,2.8,0.0,29.0,5.3,3.0,0,1,0,0,0,0,0,0
2021,2021-05-04 22:00:00,,4.3,7.5,11.3,41.5,23.0,,729.0,0.0,42.0,,0.0,28.4,2.4,,0,0,0,0,0,0,0,0
2021,2021-05-04 23:00:00,,4.4,8.8,12.7,38.6,27.0,,729.0,0.0,45.0,,0.0,27.9,3.5,22.0,0,1,0,0,0,0,0,0
2021,2021-05-05 00:00:00,,4.4,7.3,11.2,39.3,30.0,,730.0,0.0,46.0,,0.0,27.7,4.7,124.0,0,0,0,0,0,0,1,0
2021,2021-05-05 01:00:00,0.205,4.0,7.2,10.7,37.8,28.0,,730.0,0.0,48.0,3.2,0.0,27.4,2.0,195.0,0,0,0,0,0,1,0,0
2021,2021-05-05 02:00:00,0.235,4.8,7.4,11.7,36.5,48.0,,730.0,0.0,48.0,3.3,0.0,26.6,1.9,251.0,0,0,0,0,1,0,0,0
2021,2021-05-05 03:00:00,0.214,4.8,5.9,10.2,40.4,33.0,,730.0,0.0,54.0,3.0,0.0,26.1,4.7,170.0,0,0,0,0,0,1,0,0
2021,2021-05-05 04:00:00,0.238,4.7,4.7,8.9,43.4,20.0,,730.0,0.0,61.0,2.8,0.0,25.2,7.2,154.0,0,0,0,0,0,0,1,0
2021,2021-05-05 05:00:00,0.255,4.9,5.1,9.5,42.1,18.0,,730.0,0.0,63.0,2.8,0.0,24.5,6.6,168.0,0,0,0,0,0,1,0,0
2021,2021-05-05 06:00:00,0.329,5.4,14.4,19.3,29.1,21.0,,731.0,0.0,67.0,,0.0,23.4,12.4,265.0,0,0,0,0,1,0,0,0
2021,2021-05-05 07:00:00,0.333,5.1,9.9,14.5,34.4,23.0,,732.0,0.0,61.0,,0.003,23.0,10.3,279.0,0,0,0,0,1,0,0,0
2021,2021-05-05 08:00:00,0.342,5.4,12.2,17.0,28.5,37.0,,732.0,0.0,68.0,,0.034,21.8,8.4,249.0,0,0,0,0,1,0,0,0
2021,2021-05-05 09:00:00,0.401,6.1,15.7,21.3,26.3,18.0,,733.0,0.0,67.0,,0.063,22.0,9.2,218.0,0,0,0,0,0,0,0,1
2021,2021-05-05 10:00:00,0.335,5.4,9.3,14.2,37.3,23.0,,733.0,0.0,66.0,3.8,0.1,22.4,8.3,218.0,0,0,0,0,0,0,0,1
2021,2021-05-05 11:00:00,0.34,5.6,8.4,13.5,38.8,22.0,,733.0,0.0,64.0,5.5,0.298,23.5,6.9,189.0,0,0,0,0,0,1,0,0
2021,2021-05-05 12:00:00,0.319,5.8,7.3,12.6,44.7,26.0,,733.0,0.0,55.0,10.8,0.589,25.6,7.9,193.0,0,0,0,0,0,1,0,0
2021,2021-05-05 13:00:00,0.313,5.6,7.7,12.8,53.1,28.0,,732.0,0.0,49.0,8.6,0.764,27.3,8.0,174.0,0,0,0,0,0,1,0,0
2021,2021-05-05 14:00:00,0.316,5.4,7.7,12.6,57.5,27.0,,732.0,0.0,45.0,7.4,0.932,28.7,7.0,152.0,0,0,0,0,0,0,1,0
2021,2021-05-05 15:00:00,0.316,5.1,6.8,11.4,64.1,34.0,,731.0,0.0,41.0,7.1,0.803,29.4,8.9,142.0,0,0,0,0,0,0,1,0
2021,2021-05-05 16:00:00,0.326,4.6,7.9,12.0,68.1,27.0,,730.0,0.0,39.0,11.2,0.437,29.9,10.3,163.0,0,0,0,0,0,1,0,0
2021,2021-05-05 17:00:00,0.343,4.6,7.6,11.7,60.4,39.0,,730.0,0.0,41.0,14.1,0.236,28.8,11.0,170.0,0,0,0,0,0,1,0,0
2021,2021-05-05 18:00:00,0.341,4.3,7.0,10.8,55.9,34.0,,729.0,0.0,38.0,9.3,0.288,29.5,11.7,179.0,0,0,0,0,0,1,0,0
2021,2021-05-05 19:00:00,0.362,4.0,6.5,9.9,53.9,28.0,,729.0,0.0,40.0,6.1,0.072,28.7,9.1,182.0,0,0,0,0,0,1,0,0
2021,2021-05-05 20:00:00,0.418,4.1,10.7,14.3,44.0,34.0,,730.0,0.0,47.0,4.1,0.003,27.0,2.3,160.0,0,0,0,0,0,1,0,0
2021,2021-05-05 21:00:00,0.41,4.2,9.4,13.1,42.2,62.0,,731.0,0.0,51.0,3.5,0.0,25.9,1.1,114.0,0,0,0,0,0,0,1,0
2021,2021-05-05 22:00:00,0.425,4.2,10.3,13.9,33.3,38.0,,731.0,0.0,56.0,3.4,0.0,24.9,1.1,115.0,0,0,0,0,0,0,1,0
2021,2021-05-05 23:00:00,0.436,4.3,12.2,16.0,32.1,44.0,,732.0,0.0,56.0,3.2,0.0,24.8,4.1,111.0,1,0,0,0,0,0,0,0
2021,2021-05-06 00:00:00,0.412,4.2,7.5,11.2,43.4,40.0,,732.0,0.0,61.0,3.1,0.0,25.0,10.9,111.0,1,0,0,0,0,0,0,0
2021,2021-05-06 01:00:00,0.416,4.4,5.4,9.2,41.1,27.0,,732.0,0.0,68.0,3.0,0.0,24.3,10.3,110.0,1,0,0,0,0,0,0,0
2021,2021-05-06 02:00:00,0.402,4.4,5.3,9.1,35.6,28.0,,732.0,0.0,74.0,2.8,0.0,23.4,12.2,96.0,1,0,0,0,0,0,0,0
2021,2021-05-06 03:00:00,0.423,4.5,5.4,9.3,34.2,28.0,,731.0,0.0,76.0,2.9,0.0,23.0,9.5,97.0,1,0,0,0,0,0,0,0
2021,2021-05-06 04:00:00,0.421,4.8,5.3,9.5,35.4,25.0,,731.0,0.0,77.0,2.9,0.0,22.8,10.5,95.0,1,0,0,0,0,0,0,0
2021,2021-05-06 05:00:00,0.428,4.9,6.1,10.6,32.1,30.0,,732.0,0.0,79.0,2.8,0.0,22.2,6.4,100.0,1,0,0,0,0,0,0,0
2021,2021-05-06 06:00:00,0.44,5.0,8.2,12.7,29.6,44.0,,732.0,0.0,80.0,2.8,0.0,22.2,2.5,98.0,1,0,0,0,0,0,0,0
2021,2021-05-06 07:00:00,0.427,5.5,6.3,11.3,32.1,37.0,,732.0,0.0,80.0,,0.017,22.3,5.0,110.0,1,0,0,0,0,0,0,0
2021,2021-05-06 08:00:00,0.429,5.8,8.2,13.5,29.8,30.0,,733.0,0.0,79.0,,0.033,22.6,5.5,94.0,1,0,0,0,0,0,0,0
2021,2021-05-06 09:00:00,0.417,5.7,5.6,10.8,32.7,41.0,,734.0,0.0,79.0,,0.116,22.8,7.7,107.0,1,0,0,0,0,0,0,0
2021,2021-05-06 10:00:00,0.405,5.9,4.6,9.9,34.1,25.0,,734.0,0.0,77.0,2.7,0.216,23.5,6.7,108.0,1,0,0,0,0,0,0,0
2021,2021-05-06 11:00:00,0.42,5.9,5.0,10.3,35.6,29.0,,734.0,0.0,72.0,2.8,0.322,24.7,2.3,126.0,0,0,0,0,0,0,1,0
2021,2021-05-06 12:00:00,0.417,6.0,5.2,10.7,37.6,21.0,,734.0,0.0,69.0,2.8,0.463,25.8,9.1,135.0,0,0,0,0,0,0,1,0
2021,2021-05-06 13:00:00,0.41,6.1,5.6,11.2,38.4,31.0,,733.0,0.0,63.0,,0.805,27.4,9.1,143.0,0,0,0,0,0,0,1,0
2021,2021-05-06 14:00:00,0.409,6.1,6.2,11.9,41.8,20.0,,733.0,0.0,55.0,2.7,0.898,29.0,9.7,140.0,0,0,0,0,0,0,1,0
2021,2021-05-06 15:00:00,0.406,5.8,6.0,11.3,49.4,28.0,,732.0,0.0,46.0,3.0,0.8,30.6,10.3,146.0,0,0,0,0,0,0,1,0
2021,2021-05-06 16:00:00,0.422,5.6,6.9,12.0,51.9,30.0,,732.0,0.0,47.0,6.1,0.561,30.5,12.6,146.0,0,0,0,0,0,0,1,0
2021,2021-05-06 17:00:00,0.41,5.5,4.9,9.9,47.4,39.0,,731.0,0.0,45.0,6.1,0.405,30.6,14.7,123.0,0,0,0,0,0,0,1,0
2021,2021-05-06 18:00:00,0.421,4.9,4.4,8.9,45.4,35.0,,731.0,0.0,47.0,3.7,0.149,29.6,15.9,113.0,0,0,0,0,0,0,1,0
2021,2021-05-06 19:00:00,0.417,5.1,3.9,8.5,44.6,40.0,,731.0,0.0,46.0,3.1,0.066,29.0,13.4,114.0,0,0,0,0,0,0,1,0
2021,2021-05-06 20:00:00,0.419,4.7,4.6,8.9,42.8,29.0,,732.0,0.0,49.0,2.9,0.002,27.7,10.6,114.0,0,0,0,0,0,0,1,0
2021,2021-05-06 21:00:00,0.455,4.9,7.3,11.7,38.8,29.0,,732.0,0.0,52.0,2.8,0.0,26.4,6.9,109.0,1,0,0,0,0,0,0,0
2021,2021-05-06 22:00:00,0.453,4.9,9.2,13.6,36.0,32.0,,733.0,0.0,60.0,2.8,0.0,25.3,11.2,107.0,1,0,0,0,0,0,0,0
2021,2021-05-06 23:00:00,0.431,4.8,4.8,9.1,38.2,33.0,,734.0,0.0,71.0,2.7,0.0,24.1,15.0,115.0,0,0,0,0,0,0,1,0
2021,2021-05-07 00:00:00,0.426,4.7,4.5,8.7,36.1,21.0,,734.0,0.0,74.0,2.7,0.0,23.2,11.8,124.0,0,0,0,0,0,0,1,0
2021,2021-05-07 01:00:00,0.431,5.4,3.8,8.7,36.4,21.0,,734.0,0.0,76.0,,0.0,22.5,10.0,120.0,0,0,0,0,0,0,1,0
2021,2021-05-07 02:00:00,0.44,5.5,4.5,9.5,34.3,14.0,,733.0,0.0,79.0,,0.0,22.0,11.3,108.0,1,0,0,0,0,0,0,0
2021,2021-05-07 03:00:00,0.441,5.6,4.5,9.5,34.4,9.0,,733.0,0.0,81.0,,0.0,21.5,11.6,105.0,1,0,0,0,0,0,0,0
2021,2021-05-07 04:00:00,0.445,5.6,4.5,9.6,33.0,15.0,,733.0,0.0,82.0,,0.0,21.1,9.3,105.0,1,0,0,0,0,0,0,0
2021,2021-05-07 05:00:00,0.443,5.5,5.1,10.1,31.7,10.0,,733.0,0.0,83.0,,0.0,20.8,9.0,110.0,1,0,0,0,0,0,0,0
2021,2021-05-07 06:00:00,0.465,5.9,9.3,14.8,24.4,7.0,,733.0,0.0,83.0,2.8,0.0,20.5,7.7,92.0,1,0,0,0,0,0,0,0
2021,2021-05-07 07:00:00,0.473,6.1,9.6,15.2,25.4,11.0,,733.0,0.0,81.0,2.7,0.013,20.5,6.0,97.0,1,0,0,0,0,0,0,0
2021,2021-05-07 08:00:00,0.436,5.5,5.3,10.3,31.6,22.0,,734.0,0.0,80.0,2.6,0.062,20.9,2.5,110.0,1,0,0,0,0,0,0,0
2021,2021-05-07 09:00:00,0.455,6.2,5.5,11.2,29.5,24.0,,734.0,0.0,81.0,2.7,0.102,21.4,3.8,119.0,0,0,0,0,0,0,1,0
2021,2021-05-07 10:00:00,0.455,7.5,6.9,13.9,28.9,26.0,,734.0,0.0,77.0,2.9,0.299,22.9,2.8,150.0,0,0,0,0,0,0,1,0
2021,2021-05-07 11:00:00,0.443,7.4,7.2,14.1,31.1,25.0,,734.0,0.0,71.0,7.8,0.538,24.7,6.8,114.0,0,0,0,0,0,0,1,0
2021,2021-05-07 12:00:00,0.444,6.4,6.3,12.2,40.5,26.0,,733.0,0.0,58.0,14.7,0.814,27.6,8.9,117.0,0,0,0,0,0,0,1,0
2021,2021-05-07 13:00:00,0.432,5.9,5.2,10.5,44.2,44.0,,732.0,0.0,47.0,9.2,0.897,29.1,11.4,107.0,1,0,0,0,0,0,0,0
2021,2021-05-07 14:00:00,0.423,5.6,4.7,9.8,42.5,25.0,,732.0,0.0,39.0,4.6,0.839,30.4,15.6,105.0,1,0,0,0,0,0,0,0
2021,2021-05-07 15:00:00,0.419,5.5,5.0,10.0,45.4,29.0,,731.0,0.0,31.0,3.5,0.86,31.6,18.2,97.0,1,0,0,0,0,0,0,0
2021,2021-05-07 16:00:00,0.418,5.3,5.0,9.8,47.0,38.0,,730.0,0.0,29.0,3.0,0.619,31.9,18.4,101.0,1,0,0,0,0,0,0,0
2021,2021-05-07 17:00:00,0.417,4.6,5.0,9.1,49.7,31.0,,729.0,0.0,27.0,2.7,0.505,31.8,19.7,102.0,1,0,0,0,0,0,0,0
2021,2021-05-07 18:00:00,0.408,4.8,5.2,9.4,50.6,30.0,,729.0,0.0,23.0,2.8,0.309,32.0,19.2,103.0,1,0,0,0,0,0,0,0
2021,2021-05-07 19:00:00,0.417,4.1,6.1,9.7,48.9,26.0,,729.0,0.0,22.0,2.7,0.099,31.2,17.1,104.0,1,0,0,0,0,0,0,0
2021,2021-05-07 20:00:00,0.437,4.0,8.2,11.6,44.5,30.0,,729.0,0.0,26.0,2.7,0.002,29.5,13.4,102.0,1,0,0,0,0,0,0,0
2021,2021-05-07 21:00:00,0.415,3.6,5.4,8.5,45.5,32.0,,729.0,0.0,31.0,,0.0,27.8,15.3,111.0,1,0,0,0,0,0,0,0
2021,2021-05-07 22:00:00,0.426,4.0,4.7,8.1,39.2,32.0,,730.0,0.0,46.0,2.9,0.0,26.3,17.6,115.0,0,0,0,0,0,0,1,0
2021,2021-05-07 23:00:00,0.437,3.8,4.1,7.3,36.6,26.0,,730.0,0.0,56.0,2.9,0.0,24.8,16.0,113.0,0,0,0,0,0,0,1,0
